Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
Un,NW_019211457.1,21602651,21620802,-,111249345,LOC111249345,-,XP_022658838.1,474,lysosomal Pro-X carboxypeptidase-like
Un,NW_019211457.1,21635347,21671232,-,111250261,LOC111250261,-,XP_022660929.1,435,uncharacterized protein LOC111250261 isoform X5
Un,NW_019211457.1,21635347,21666747,-,111250261,LOC111250261,-,XP_022660926.1,516,uncharacterized protein LOC111250261 isoform X2
Un,NW_019211457.1,21635347,21666747,-,111250261,LOC111250261,-,XP_022660921.1,553,uncharacterized protein LOC111250261 isoform X1
Un,NW_019211458.1,37485395,37495161,-,111252050,LOC111252050,-,XP_022665133.1,81,uncharacterized protein LOC111252050 isoform X4
Un,NW_019211458.1,37486852,37498970,-,111252050,LOC111252050,-,XP_022665131.1,126,uncharacterized protein LOC111252050 isoform X2
Un,NW_019211458.1,37527203,37576806,+,111251684,LOC111251684,-,XP_022664248.1,772,glutamate-gated chloride channel-like isoform X1
Un,NW_019211458.1,37527203,37576806,+,111251684,LOC111251684,-,XP_022664249.1,754,glutamate-gated chloride channel-like isoform X2
Un,NW_019211458.1,37527203,37571917,+,111251684,LOC111251684,-,XP_022664250.1,674,glycine receptor subunit alpha-3-like isoform X3
Un,NW_019211458.1,37599129,37599587,-,111251686,LOC111251686,-,XP_022664252.1,152,glycine-rich cell wall structural protein-like
Un,NW_019211458.1,37621652,37622925,+,111251085,LOC111251085,-,XP_022663094.1,149,uncharacterized protein LOC111251085 isoform X1
Un,NW_019211458.1,37621652,37622925,+,111251085,LOC111251085,-,XP_022663095.1,149,uncharacterized protein LOC111251085 isoform X1
Un,NW_019211458.1,37621652,37622925,+,111251085,LOC111251085,-,XP_022663096.1,149,uncharacterized protein LOC111251085 isoform X1
Un,NW_019211458.1,37621652,37622925,+,111251085,LOC111251085,-,XP_022663097.1,149,uncharacterized protein LOC111251085 isoform X1
Un,NW_019211458.1,37621652,37622925,+,111251085,LOC111251085,-,XP_022663098.1,149,uncharacterized protein LOC111251085 isoform X1
Un,NW_019211458.1,37621652,37622903,+,111251085,LOC111251085,-,XP_022663099.1,143,uncharacterized protein LOC111251085 isoform X2
Un,NW_019211458.1,37630555,37632166,+,111251730,LOC111251730,-,XP_022664367.1,133,uncharacterized protein LOC111251730
Un,NW_019211458.1,37630555,37632166,+,111251730,LOC111251730,-,XP_022664369.1,133,uncharacterized protein LOC111251730
Un,NW_019211458.1,37630555,37632166,+,111251730,LOC111251730,-,XP_022664370.1,133,uncharacterized protein LOC111251730
Un,NW_019211458.1,37630555,37632166,+,111251730,LOC111251730,-,XP_022664371.1,133,uncharacterized protein LOC111251730
Un,NW_019211458.1,37630555,37632166,+,111251730,LOC111251730,-,XP_022664372.1,133,uncharacterized protein LOC111251730
Un,NW_019211458.1,37692031,37694236,+,111251516,LOC111251516,-,XP_022663895.1,143,neurophysin 1-like
Un,NW_019211458.1,37718130,37726859,-,111251585,LOC111251585,-,XP_022664001.1,799,histone-lysine N-methyltransferase EZH2-like isoform X2
Un,NW_019211458.1,37718130,37726859,-,111251585,LOC111251585,-,XP_022664000.1,804,histone-lysine N-methyltransferase EZH2-like isoform X1
Un,NW_019211458.1,37718130,37725835,-,111251585,LOC111251585,-,XP_022664002.1,798,histone-lysine N-methyltransferase EZH2-like isoform X3
Un,NW_019211458.1,37718130,37725835,-,111251585,LOC111251585,-,XP_022664004.1,798,histone-lysine N-methyltransferase EZH2-like isoform X3
Un,NW_019211458.1,37718130,37725835,-,111251585,LOC111251585,-,XP_022664005.1,798,histone-lysine N-methyltransferase EZH2-like isoform X3
Un,NW_019211458.1,37718130,37725835,-,111251585,LOC111251585,-,XP_022664006.1,798,histone-lysine N-methyltransferase EZH2-like isoform X3
Un,NW_019211458.1,37727296,37733668,+,111250961,LOC111250961,-,XP_022662737.1,1294,pre-mRNA-splicing factor CWC22 homolog isoform X1
Un,NW_019211458.1,37727361,37733668,+,111250961,LOC111250961,-,XP_022662738.1,1271,pre-mRNA-splicing factor CWC22 homolog isoform X2
Un,NW_019211458.1,37727361,37733668,+,111250961,LOC111250961,-,XP_022662739.1,1204,pre-mRNA-splicing factor CWC22 homolog isoform X3
Un,NW_019211458.1,37736086,37739316,-,111250963,LOC111250963,-,XP_022662743.1,220,"GTP:AMP phosphotransferase AK3, mitochondrial-like isoform X2"
Un,NW_019211458.1,37736086,37738435,-,111250963,LOC111250963,-,XP_022662742.1,229,"GTP:AMP phosphotransferase AK3, mitochondrial-like isoform X1"
Un,NW_019211458.1,37739782,37749105,+,111250962,LOC111250962,-,XP_022662740.1,397,LETM1 domain-containing protein 1-like
Un,NW_019211458.1,37739782,37749105,+,111250962,LOC111250962,-,XP_022662741.1,397,LETM1 domain-containing protein 1-like
Un,NW_019211458.1,37771101,38163489,+,111251588,LOC111251588,-,XP_022664010.1,285,Krueppel-like factor 6 isoform X1
Un,NW_019211458.1,38158981,38163489,+,111251588,LOC111251588,-,XP_022664013.1,247,Krueppel-like factor 6 isoform X2
Un,NW_019211458.1,38187680,38199978,+,111252119,LOC111252119,-,XP_022665315.1,782,tyrosine-protein kinase shark-like isoform X1
Un,NW_019211458.1,38187680,38199978,+,111252119,LOC111252119,-,XP_022665317.1,782,tyrosine-protein kinase shark-like isoform X1
Un,NW_019211458.1,38187680,38199978,+,111252119,LOC111252119,-,XP_022665318.1,735,tyrosine-protein kinase HTK16-like isoform X2
Un,NW_019211458.1,8586817,8591421,-,111251935,LOC111251935,-,XP_022664819.1,214,ras-related protein Rab-5C-like
Un,NW_019211458.1,8586817,8591421,-,111251935,LOC111251935,-,XP_022664820.1,214,ras-related protein Rab-5C-like
Un,NW_019211458.1,8586817,8591421,-,111251935,LOC111251935,-,XP_022664821.1,214,ras-related protein Rab-5C-like
Un,NW_019211458.1,8586817,8591421,-,111251935,LOC111251935,-,XP_022664822.1,214,ras-related protein Rab-5C-like
Un,NW_019211458.1,8609313,8709607,+,111251054,LOC111251054,-,XP_022662981.1,909,furin-like protease 1 isoform X2
Un,NW_019211458.1,8609313,8706041,+,111251054,LOC111251054,-,XP_022662985.1,831,"furin-like protease 1, isoforms 1/1-X/2 isoform X6"
Un,NW_019211458.1,8609313,8705859,+,111251054,LOC111251054,-,XP_022662988.1,788,"furin-like protease 1, isoforms 1/1-X/2 isoform X8"
Un,NW_019211458.1,8609313,8705636,+,111251054,LOC111251054,-,XP_022662980.1,927,"furin-like protease 1, isoforms 1/1-X/2 isoform X1"
Un,NW_019211458.1,8609313,8705636,+,111251054,LOC111251054,-,XP_022662982.1,888,"furin-like protease 1, isoforms 1/1-X/2 isoform X3"
Un,NW_019211458.1,8609313,8705488,+,111251054,LOC111251054,-,XP_022662989.1,781,"furin-like protease 1, isoforms 1/1-X/2 isoform X9"
Un,NW_019211458.1,8609313,8701168,+,111251054,LOC111251054,-,XP_022662986.1,790,"furin-like protease 1, isoforms 1/1-X/2 isoform X7"
Un,NW_019211458.1,8609313,8701168,+,111251054,LOC111251054,-,XP_022662987.1,790,"furin-like protease 1, isoforms 1/1-X/2 isoform X7"
Un,NW_019211458.1,8609313,8701064,+,111251054,LOC111251054,-,XP_022662983.1,873,"furin-like protease 1, isoforms 1/1-X/2 isoform X4"
Un,NW_019211458.1,8609313,8701064,+,111251054,LOC111251054,-,XP_022662984.1,872,"furin-like protease 1, isoforms 1/1-X/2 isoform X5"
Un,NW_019211458.1,8609313,8699485,+,111251054,LOC111251054,-,XP_022662991.1,778,"furin-like protease 1, isoforms 1/1-X/2 isoform X10"
Un,NW_019211458.1,8688793,8705636,+,111251054,LOC111251054,-,XP_022662992.1,683,"furin-like protease 1, isoforms 1/1-X/2 isoform X11"
Un,NW_019211458.1,8716014,8719662,-,111251056,LOC111251056,-,XP_022662993.1,546,proclotting enzyme-like
Un,NW_019211458.1,8748566,8754382,+,111251676,LOC111251676,-,XP_022664239.1,673,acetylcholinesterase-1-like
Un,NW_019211458.1,8758737,8761659,-,111251375,LOC111251375,-,XP_022663621.1,460,uncharacterized protein LOC111251375 isoform X3
Un,NW_019211458.1,8758737,8761659,-,111251375,LOC111251375,-,XP_022663620.1,484,uncharacterized protein LOC111251375 isoform X2
Un,NW_019211458.1,8758737,8761659,-,111251375,LOC111251375,-,XP_022663619.1,489,uncharacterized protein LOC111251375 isoform X1
Un,NW_019211458.1,8803729,8834533,+,111251442,LOC111251442,-,XP_022663747.1,626,iroquois-class homeodomain protein irx-2-like isoform X1
Un,NW_019211458.1,8803926,8834533,+,111251442,LOC111251442,-,XP_022663748.1,626,iroquois-class homeodomain protein irx-2-like isoform X2
Un,NW_019211458.1,8803926,8834533,+,111251442,LOC111251442,-,XP_022663749.1,626,iroquois-class homeodomain protein irx-2-like isoform X2
Un,NW_019211458.1,8803926,8834533,+,111251442,LOC111251442,-,XP_022663750.1,626,iroquois-class homeodomain protein irx-2-like isoform X2
Un,NW_019211458.1,8804396,8834533,+,111251442,LOC111251442,-,XP_022663751.1,527,iroquois-class homeodomain protein irx-5-like isoform X3
Un,NW_019211458.1,9165415,9173562,-,111251630,LOC111251630,-,XP_022664107.1,563,iroquois-class homeodomain protein IRX-4-like
Un,NW_019211458.1,9165415,9173562,-,111251630,LOC111251630,-,XP_022664108.1,563,iroquois-class homeodomain protein IRX-4-like
Un,NW_019211458.1,9190337,9192202,-,111250992,LOC111250992,-,XP_022662829.1,286,proteasome activator complex subunit 3-like isoform X1
Un,NW_019211458.1,9190337,9191140,-,111250992,LOC111250992,-,XP_022662830.1,267,proteasome activator complex subunit 3-like isoform X2
Un,NW_019211458.1,9190337,9191140,-,111250992,LOC111250992,-,XP_022662831.1,267,proteasome activator complex subunit 3-like isoform X2
Un,NW_019211458.1,9192233,9198734,+,111250991,LOC111250991,-,XP_022662827.1,671,uncharacterized protein LOC111250991 isoform X1
Un,NW_019211458.1,9194912,9198734,+,111250991,LOC111250991,-,XP_022662828.1,579,uncharacterized protein LOC111250991 isoform X2
Un,NW_019211458.1,9206673,9245348,-,111252096,LOC111252096,-,XP_022665250.1,1644,uncharacterized protein LOC111252096 isoform X3
Un,NW_019211458.1,9206673,9245348,-,111252096,LOC111252096,-,XP_022665249.1,1713,uncharacterized protein LOC111252096 isoform X2
Un,NW_019211458.1,9206673,9245348,-,111252096,LOC111252096,-,XP_022665246.1,1715,uncharacterized protein LOC111252096 isoform X1
Un,NW_019211458.1,9206673,9245348,-,111252096,LOC111252096,-,XP_022665248.1,1715,uncharacterized protein LOC111252096 isoform X1
Un,NW_019211458.1,9206673,9237203,-,111252096,LOC111252096,-,XP_022665253.1,1590,uncharacterized protein LOC111252096 isoform X6
Un,NW_019211458.1,9206673,9223830,-,111252096,LOC111252096,-,XP_022665252.1,1615,uncharacterized protein LOC111252096 isoform X5
Un,NW_019211458.1,9206673,9223830,-,111252096,LOC111252096,-,XP_022665251.1,1636,uncharacterized protein LOC111252096 isoform X4
Un,NW_019211458.1,9206673,9222453,-,111252096,LOC111252096,-,XP_022665254.1,1566,uncharacterized protein LOC111252096 isoform X7
Un,NW_019211458.1,9206673,9213313,-,111252096,LOC111252096,-,XP_022665255.1,1529,uncharacterized protein LOC111252096 isoform X8
Un,NW_019211458.1,9293388,9297275,+,111251809,LOC111251809,-,XP_022664572.1,412,RNA-binding protein FUS-like isoform X1
Un,NW_019211458.1,9294702,9297275,+,111251809,LOC111251809,-,XP_022664573.1,379,RNA-binding protein FUS-like isoform X2
Un,NW_019211458.1,9351050,9430882,+,111250646,LOC111250646,-,XP_022661876.1,552,protein lingerer-like isoform X1
Un,NW_019211458.1,9351050,9430882,+,111250646,LOC111250646,-,XP_022661883.1,506,putative lysozyme-like protein isoform X4
Un,NW_019211458.1,9374164,9430882,+,111250646,LOC111250646,-,XP_022661877.1,542,protein lingerer-like isoform X2
Un,NW_019211458.1,9374164,9430882,+,111250646,LOC111250646,-,XP_022661878.1,542,protein lingerer-like isoform X2
Un,NW_019211458.1,9374164,9430882,+,111250646,LOC111250646,-,XP_022661879.1,542,protein lingerer-like isoform X2
Un,NW_019211458.1,9374164,9430882,+,111250646,LOC111250646,-,XP_022661880.1,542,protein lingerer-like isoform X2
Un,NW_019211458.1,9395397,9430882,+,111250646,LOC111250646,-,XP_022661881.1,528,protein lingerer-like isoform X3
Un,NW_019211458.1,9395397,9430882,+,111250646,LOC111250646,-,XP_022661882.1,528,protein lingerer-like isoform X3
Un,NW_019211458.1,9437865,9445723,-,111250647,LOC111250647,-,XP_022661884.1,293,uncharacterized protein LOC111250647 isoform X1
Un,NW_019211458.1,9441300,9445723,-,111250647,LOC111250647,-,XP_022661886.1,244,uncharacterized protein LOC111250647 isoform X2
Un,NW_019211458.1,9476336,9488093,+,111251861,LOC111251861,-,XP_022664663.1,456,uncharacterized protein LOC111251861 isoform X1
Un,NW_019211458.1,9476336,9488093,+,111251861,LOC111251861,-,XP_022664665.1,445,uncharacterized protein LOC111251861 isoform X3
Un,NW_019211458.1,9476336,9486143,+,111251861,LOC111251861,-,XP_022664667.1,330,uncharacterized protein LOC111251861 isoform X5
Un,NW_019211458.1,9480353,9488093,+,111251861,LOC111251861,-,XP_022664664.1,448,uncharacterized protein LOC111251861 isoform X2
Un,NW_019211458.1,9481083,9488093,+,111251861,LOC111251861,-,XP_022664666.1,413,uncharacterized protein LOC111251861 isoform X4
Un,NW_019211458.1,9627326,9755348,+,111250649,LOC111250649,-,XP_022661896.1,1518,neogenin-like isoform X1
Un,NW_019211458.1,9627326,9755348,+,111250649,LOC111250649,-,XP_022661899.1,1474,neogenin-like isoform X4
Un,NW_019211458.1,9627326,9755348,+,111250649,LOC111250649,-,XP_022661897.1,1505,neogenin-like isoform X2
Un,NW_019211458.1,9627326,9755348,+,111250649,LOC111250649,-,XP_022661898.1,1504,neogenin-like isoform X3
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661900.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661901.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661902.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661903.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661904.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661906.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661907.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661908.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661909.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661910.1,1464,neogenin-like isoform X5
Un,NW_019211459.1,17033896,17036573,+,111253542,LOC111253542,-,XP_022668818.1,240,leucine-rich repeat-containing protein 57-like isoform X2
Un,NW_019211459.1,17039127,17043344,-,111253543,LOC111253543,-,XP_022668824.1,237,uncharacterized protein LOC111253543 isoform X3
Un,NW_019211459.1,17039127,17040856,-,111253543,LOC111253543,-,XP_022668823.1,239,uncharacterized protein LOC111253543 isoform X2
Un,NW_019211459.1,17039127,17040856,-,111253543,LOC111253543,-,XP_022668819.1,240,uncharacterized protein LOC111253543 isoform X1
Un,NW_019211459.1,17039127,17040856,-,111253543,LOC111253543,-,XP_022668820.1,240,uncharacterized protein LOC111253543 isoform X1
Un,NW_019211459.1,17039127,17040856,-,111253543,LOC111253543,-,XP_022668821.1,240,uncharacterized protein LOC111253543 isoform X1
Un,NW_019211459.1,17039127,17040856,-,111253543,LOC111253543,-,XP_022668822.1,240,uncharacterized protein LOC111253543 isoform X1
Un,NW_019211459.1,17044686,17045453,+,111253540,LOC111253540,-,XP_022668814.1,255,"enoyl-CoA hydratase domain-containing protein 3, mitochondrial-like"
Un,NW_019211459.1,17044686,17045453,+,111253540,LOC111253540,-,XP_022668815.1,255,"enoyl-CoA hydratase domain-containing protein 3, mitochondrial-like"
Un,NW_019211459.1,17049937,17082459,-,111253539,LOC111253539,-,XP_022668810.1,453,TNF receptor-associated factor 4-like isoform X1
Un,NW_019211459.1,17049937,17063973,-,111253539,LOC111253539,-,XP_022668811.1,354,TNF receptor-associated factor 4-like isoform X2
Un,NW_019211459.1,17049937,17056443,-,111253539,LOC111253539,-,XP_022668812.1,360,TNF receptor-associated factor 4-like isoform X3
Un,NW_019211459.1,17049937,17056366,-,111253539,LOC111253539,-,XP_022668813.1,341,TNF receptor-associated factor 4-like isoform X4
Un,NW_019211459.1,17093772,17114393,-,111253093,LOC111253093,-,XP_022667738.1,420,nucleoside diphosphate-linked moiety X motif 19-like isoform X2
Un,NW_019211459.1,17093772,17097154,-,111253093,LOC111253093,-,XP_022667737.1,428,nucleoside diphosphate-linked moiety X motif 19-like isoform X1
Un,NW_019211459.1,17093772,17095877,-,111253093,LOC111253093,-,XP_022667739.1,409,nucleoside diphosphate-linked moiety X motif 19-like isoform X3
Un,NW_019211459.1,17093772,17095877,-,111253093,LOC111253093,-,XP_022667740.1,409,nucleoside diphosphate-linked moiety X motif 19-like isoform X3
Un,NW_019211459.1,17127328,17156236,-,111253469,LOC111253469,-,XP_022668609.1,979,anoctamin-7-like isoform X3
Un,NW_019211459.1,17127339,17156236,-,111253469,LOC111253469,-,XP_022668610.1,978,anoctamin-7-like isoform X4
Un,NW_019211459.1,17127741,17156236,-,111253469,LOC111253469,-,XP_022668608.1,981,anoctamin-7-like isoform X2
Un,NW_019211459.1,17127741,17156236,-,111253469,LOC111253469,-,XP_022668607.1,983,anoctamin-7-like isoform X1
Un,NW_019211459.1,17127741,17146866,-,111253469,LOC111253469,-,XP_022668613.1,887,anoctamin-7-like isoform X6
Un,NW_019211459.1,17127741,17140408,-,111253469,LOC111253469,-,XP_022668611.1,888,anoctamin-7-like isoform X5
Un,NW_019211459.1,17127741,17138690,-,111253469,LOC111253469,-,XP_022668614.1,825,anoctamin-7-like isoform X7
Un,NW_019211459.1,17157654,17162997,+,111253471,LOC111253471,-,XP_022668616.1,411,eukaryotic initiation factor 4A-I-like isoform X2
Un,NW_019211459.1,17158634,17162997,+,111253471,LOC111253471,-,XP_022668615.1,444,eukaryotic initiation factor 4A-I-like isoform X1
Un,NW_019211459.1,17161063,17162997,+,111253471,LOC111253471,-,XP_022668617.1,389,eukaryotic initiation factor 4A-I-like isoform X3
Un,NW_019211459.1,17197997,17204136,+,111253472,LOC111253472,-,XP_022668618.1,405,WD repeat and FYVE domain-containing protein 2-like isoform X1
Un,NW_019211459.1,17197997,17204136,+,111253472,LOC111253472,-,XP_022668619.1,405,WD repeat and FYVE domain-containing protein 2-like isoform X1
Un,NW_019211459.1,17197997,17204136,+,111253472,LOC111253472,-,XP_022668620.1,405,WD repeat and FYVE domain-containing protein 2-like isoform X1
Un,NW_019211459.1,17197997,17203512,+,111253472,LOC111253472,-,XP_022668623.1,325,WD repeat and FYVE domain-containing protein 2-like isoform X3
Un,NW_019211459.1,17201775,17204136,+,111253472,LOC111253472,-,XP_022668621.1,332,WD repeat and FYVE domain-containing protein 2-like isoform X2
Un,NW_019211459.1,17208357,17229220,-,111253473,LOC111253473,-,XP_022668626.1,162,"39S ribosomal protein L51, mitochondrial-like isoform X3"
Un,NW_019211459.1,17208357,17211791,-,111253473,LOC111253473,-,XP_022668624.1,181,"39S ribosomal protein L51, mitochondrial-like isoform X1"
Un,NW_019211459.1,17208637,17211791,-,111253473,LOC111253473,-,XP_022668627.1,152,"39S ribosomal protein L51, mitochondrial-like isoform X4"
Un,NW_019211458.1,38187680,38199978,+,111252119,LOC111252119,-,XP_022665319.1,718,tyrosine-protein kinase shark-like isoform X3
Un,NW_019211458.1,38187680,38199978,+,111252119,LOC111252119,-,XP_022665320.1,655,integrin-linked protein kinase-like isoform X4
Un,NW_019211458.1,38213291,38218906,+,111252121,LOC111252121,-,XP_022665322.1,136,fatty acid-binding protein homolog 5-like
Un,NW_019211458.1,38228837,38229829,-,111252120,LOC111252120,-,XP_022665321.1,158,uncharacterized protein LOC111252120
Un,NW_019211458.1,38233239,38234820,-,111251727,LOC111251727,-,XP_022664364.1,79,uncharacterized protein LOC111251727
Un,NW_019211458.1,38236123,38241690,+,111251726,LOC111251726,-,XP_022664362.1,787,ATP-dependent RNA helicase DDX42-like isoform X1
Un,NW_019211458.1,38236940,38241690,+,111251726,LOC111251726,-,XP_022664363.1,668,ATP-dependent RNA helicase DDX42-like isoform X2
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665381.1,124,uncharacterized protein LOC111252138 isoform X2
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665372.1,137,uncharacterized protein LOC111252138 isoform X1
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665373.1,137,uncharacterized protein LOC111252138 isoform X1
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665374.1,137,uncharacterized protein LOC111252138 isoform X1
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665376.1,137,uncharacterized protein LOC111252138 isoform X1
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665377.1,137,uncharacterized protein LOC111252138 isoform X1
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665378.1,137,uncharacterized protein LOC111252138 isoform X1
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665379.1,137,uncharacterized protein LOC111252138 isoform X1
Un,NW_019211458.1,38345697,38350893,-,111252138,LOC111252138,-,XP_022665380.1,137,uncharacterized protein LOC111252138 isoform X1
Un,NW_019211458.1,38383860,38411290,+,111252136,LOC111252136,-,XP_022665364.1,1050,uncharacterized protein LOC111252136 isoform X1
Un,NW_019211458.1,38383860,38411290,+,111252136,LOC111252136,-,XP_022665369.1,1024,uncharacterized protein LOC111252136 isoform X3
Un,NW_019211458.1,38383860,38411094,+,111252136,LOC111252136,-,XP_022665371.1,1004,uncharacterized protein LOC111252136 isoform X4
Un,NW_019211458.1,38401410,38411290,+,111252136,LOC111252136,-,XP_022665365.1,1034,uncharacterized protein LOC111252136 isoform X2
Un,NW_019211458.1,38401410,38411290,+,111252136,LOC111252136,-,XP_022665366.1,1034,uncharacterized protein LOC111252136 isoform X2
Un,NW_019211458.1,38401410,38411290,+,111252136,LOC111252136,-,XP_022665367.1,1034,uncharacterized protein LOC111252136 isoform X2
Un,NW_019211458.1,38401410,38411290,+,111252136,LOC111252136,-,XP_022665368.1,1034,uncharacterized protein LOC111252136 isoform X2
Un,NW_019211458.1,38419918,38429581,+,111250614,LOC111250614,-,XP_022661764.1,892,LOW QUALITY PROTEIN: polyubiquitin-C-like
Un,NW_019211458.1,38430845,38435028,-,111250612,LOC111250612,-,XP_022661754.1,672,cleavage and polyadenylation specificity factor 73-like isoform X1
Un,NW_019211458.1,38430845,38433712,-,111250612,LOC111250612,-,XP_022661755.1,631,cleavage and polyadenylation specificity factor 73-like isoform X2
Un,NW_019211458.1,38430845,38433712,-,111250612,LOC111250612,-,XP_022661756.1,631,cleavage and polyadenylation specificity factor 73-like isoform X2
Un,NW_019211458.1,38430845,38433712,-,111250612,LOC111250612,-,XP_022661757.1,631,cleavage and polyadenylation specificity factor 73-like isoform X2
Un,NW_019211458.1,38430845,38433108,-,111250612,LOC111250612,-,XP_022661758.1,544,cleavage and polyadenylation specificity factor subunit 3-like isoform X3
Un,NW_019211458.1,38435845,38440940,+,111250613,LOC111250613,-,XP_022661759.1,259,serine/arginine-rich splicing factor 10-like isoform X1
Un,NW_019211458.1,38435845,38440940,+,111250613,LOC111250613,-,XP_022661762.1,236,serine/arginine-rich splicing factor 10-like isoform X3
Un,NW_019211458.1,38435845,38440940,+,111250613,LOC111250613,-,XP_022661760.1,258,serine/arginine-rich splicing factor 10-like isoform X2
Un,NW_019211458.1,38435845,38440912,+,111250613,LOC111250613,-,XP_022661763.1,222,serine/arginine-rich splicing factor 10-like isoform X4
Un,NW_019211458.1,38444862,38451637,-,111251633,LOC111251633,-,XP_022664112.1,260,E3 ubiquitin-protein ligase NRDP1-like isoform X2
Un,NW_019211458.1,38444862,38451637,-,111251633,LOC111251633,-,XP_022664110.1,319,E3 ubiquitin-protein ligase NRDP1-like isoform X1
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661911.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661912.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661913.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661914.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9730227,9755348,+,111250649,LOC111250649,-,XP_022661915.1,1464,neogenin-like isoform X5
Un,NW_019211458.1,9907630,9920048,+,111250976,LOC111250976,-,XP_022662773.1,816,nose resistant to fluoxetine protein 6-like
Un,NW_019211458.1,9907630,9920048,+,111250976,LOC111250976,-,XP_022662775.1,816,nose resistant to fluoxetine protein 6-like
Un,NW_019211458.1,9921969,9927207,+,111250977,LOC111250977,-,XP_022662776.1,314,serine/threonine-protein phosphatase CPPED1-like isoform X1
Un,NW_019211458.1,9921969,9927207,+,111250977,LOC111250977,-,XP_022662777.1,314,serine/threonine-protein phosphatase CPPED1-like isoform X1
Un,NW_019211458.1,9921969,9927207,+,111250977,LOC111250977,-,XP_022662778.1,314,serine/threonine-protein phosphatase CPPED1-like isoform X1
Un,NW_019211458.1,9924290,9927207,+,111250977,LOC111250977,-,XP_022662779.1,275,serine/threonine-protein phosphatase CPPED1-like isoform X2
Un,NW_019211458.1,9938048,9940092,+,111251541,LOC111251541,-,XP_022663940.1,261,cytochrome b561-like
Un,NW_019211458.1,9938048,9940092,+,111251541,LOC111251541,-,XP_022663941.1,261,cytochrome b561-like
Un,NW_019211458.1,9938048,9940092,+,111251541,LOC111251541,-,XP_022663942.1,261,cytochrome b561-like
Un,NW_019211458.1,9938048,9940092,+,111251541,LOC111251541,-,XP_022663943.1,261,cytochrome b561-like
Un,NW_019211458.1,9938048,9940092,+,111251541,LOC111251541,-,XP_022663945.1,261,cytochrome b561-like
Un,NW_019211458.1,9947807,9959210,-,111251462,LOC111251462,-,XP_022663786.1,657,arylsulfatase B-like isoform X3
Un,NW_019211458.1,9947807,9959210,-,111251462,LOC111251462,-,XP_022663784.1,688,arylsulfatase B-like isoform X1
Un,NW_019211458.1,9947807,9959120,-,111251462,LOC111251462,-,XP_022663785.1,658,arylsulfatase B-like isoform X2
Un,NW_019211458.1,9975371,9977960,+,111251610,LOC111251610,-,XP_022664064.1,181,mpv17-like protein
Un,NW_019211458.1,9975371,9977960,+,111251610,LOC111251610,-,XP_022664065.1,181,mpv17-like protein
Un,NW_019211458.1,9989677,9996382,+,111251608,LOC111251608,-,XP_022664054.1,653,beta-hexosaminidase subunit beta-like
Un,NW_019211458.1,9989677,9996382,+,111251608,LOC111251608,-,XP_022664055.1,653,beta-hexosaminidase subunit beta-like
Un,NW_019211458.1,9998750,10023975,-,111251609,LOC111251609,-,XP_022664056.1,570,plasminogen-like isoform X1
Un,NW_019211458.1,9998750,10023975,-,111251609,LOC111251609,-,XP_022664057.1,570,plasminogen-like isoform X1
Un,NW_019211458.1,9998750,10023975,-,111251609,LOC111251609,-,XP_022664059.1,570,plasminogen-like isoform X1
